record_id,governorate,city,region,year,month,date,latitude,longitude,utm32_easting,utm32_northing,population_density,urban_index,temperature_c,rainfall_mm,humidity_pct,ndvi_score,drought_pressure_score,electricity_pressure_score,tourism_pressure_score,observed_index,data_nature,observed_lag_1,observed_lag_2,observed_lag_3,observed_lag_6,observed_lag_12,rolling_mean_3,rolling_mean_6,target_stage1_tabular_score,target_stage2_lstm_score,lstm_tourism_next_3m
EX23_Ariana_2024_05,Ariana,Ariana,Nord-Est,2024,5,2024-05-15,36.84352,10.156032,603071.58,4078137.32,1800,86.0,23.94,50.97,59.91,53.92,63.62,93.52,58.03,62.86,données du projet,62.71,66.38,65.75,63.81,68.05,64.94666666666666,65.74833333333333,86.71,85.77,85.77
EX23_Ariana_2024_06,Ariana,Ariana,Nord-Est,2024,6,2024-06-15,36.819588,10.154473,602964.58,4075480.69,1800,86.0,29.43,17.9,51.04,50.36,83.74,91.59,83.68,74.71,données du projet,62.86,62.71,66.38,68.86,77.24,63.98333333333333,65.58999999999999,95.2,92.82,92.82
EX23_Ariana_2024_07,Ariana,Ariana,Nord-Est,2024,7,2024-07-15,36.859262,10.169179,604222.39,4079897.94,1800,86.0,34.04,29.11,54.95,47.71,79.45,94.97,100.0,92.71,données du projet,74.71,62.86,62.71,66.98,83.09,66.75999999999999,66.565,82.56,78.8,78.8
EX23_Ariana_2024_08,Ariana,Ariana,Nord-Est,2024,8,2024-08-15,36.847603,10.155178,602989.9,4078589.4,1800,86.0,33.89,37.95,62.19,45.59,72.42,97.95,84.46,90.69,données du projet,92.71,74.71,62.86,65.75,86.45,76.75999999999999,70.85333333333334,92.18,79.14,79.14
EX23_Ariana_2024_09,Ariana,Ariana,Nord-Est,2024,9,2024-09-15,36.842714,10.164387,603817.57,4078056.99,1800,86.0,26.26,37.69,71.08,58.15,67.66,95.71,86.38,86.06,données du projet,90.69,92.71,74.71,66.38,79.59,86.03666666666668,75.01,75.62,72.98,72.98
EX23_Ariana_2024_10,Ariana,Ariana,Nord-Est,2024,10,2024-10-15,36.889324,10.179134,605068.63,4083243.82,1800,86.0,19.57,57.22,79.12,66.82,48.05,91.55,65.01,70.29,données du projet,86.06,90.69,92.71,62.71,61.23,89.82,78.29,74.01,77.46,77.46
EX23_Ariana_2024_11,Ariana,Ariana,Nord-Est,2024,11,2024-11-15,36.854679,10.162825,603662.15,4079382.6,1800,86.0,15.29,83.21,80.86,78.11,26.81,92.3,71.4,73.7,données du projet,70.29,86.06,90.69,62.86,63.81,82.34666666666668,79.55333333333333,90.05,71.23,71.23
EX23_Ariana_2024_12,Ariana,Ariana,Nord-Est,2024,12,2024-12-15,36.838078,10.142506,601872.72,4077519.04,1800,86.0,13.37,94.62,91.81,74.22,28.61,75.9,76.78,76.12,données du projet,73.7,70.29,86.06,74.71,68.86,76.68333333333334,81.36,84.93,67.99,67.99
EX23_Ariana_2025_01,Ariana,Ariana,Nord-Est,2025,1,2025-01-15,36.90956,10.154531,602849.12,4085462.05,1800,86.0,12.07,86.37,95.0,80.05,13.29,81.97,76.4,77.19,données du projet,76.12,73.7,70.29,92.71,66.98,73.37,81.59500000000001,54.78,72.55,72.55
EX23_Ariana_2025_02,Ariana,Ariana,Nord-Est,2025,2,2025-02-15,36.910672,10.128991,600572.4,4085558.12,1800,86.0,12.29,79.27,87.28,73.73,17.58,91.92,64.04,67.14,données du projet,77.19,76.12,73.7,90.69,65.75,75.67,79.00833333333334,85.53,73.15,73.15
EX23_Ariana_2025_03,Ariana,Ariana,Nord-Est,2025,3,2025-03-15,36.837179,10.188674,605990.74,4077469.61,1800,86.0,16.62,77.15,85.62,64.86,39.85,83.24,65.54,65.96,données du projet,67.14,77.19,76.12,86.06,66.38,73.48333333333333,75.08333333333333,73.99,81.46,81.46
EX23_Ariana_2025_04,Ariana,Ariana,Nord-Est,2025,4,2025-04-15,36.886441,10.239238,610428.71,4082991.84,1800,86.0,20.25,46.8,68.72,57.51,52.85,88.09,76.17,71.89,données du projet,65.96,67.14,77.19,70.29,62.71,70.09666666666666,71.73333333333333,62.27,89.84,89.84
EX23_Ariana_2025_05,Ariana,Ariana,Nord-Est,2025,5,2025-05-15,36.898163,10.09225,597315.23,4084132.34,1800,86.0,25.64,35.04,65.42,61.05,66.19,96.85,84.67,81.88,données du projet,71.89,65.96,67.14,73.7,62.86,68.32999999999998,72.0,79.81,97.44,97.44
EX23_Ariana_2025_06,Ariana,Ariana,Nord-Est,2025,6,2025-06-15,36.874271,10.170083,604282.63,4081564.0,1800,86.0,30.37,21.41,66.79,55.82,75.88,100.0,90.94,87.43,données du projet,81.88,71.89,65.96,76.12,74.71,73.24333333333333,73.36333333333333,100.0,91.38,91.38
EX23_Ariana_2025_07,Ariana,Ariana,Nord-Est,2025,7,2025-07-15,36.848469,10.163096,603694.73,4078694.01,1800,86.0,37.72,12.82,55.88,38.89,83.94,100.0,100.0,99.58,données du projet,87.43,81.88,71.89,77.19,92.71,80.39999999999999,75.24833333333333,77.67,82.45,82.45
EX23_Ariana_2025_08,Ariana,Ariana,Nord-Est,2025,8,2025-08-15,36.832823,10.116532,599563.51,4076908.71,1800,86.0,31.39,16.94,57.32,46.21,87.1,100.0,81.15,86.55,données du projet,99.58,87.43,81.88,67.14,90.69,89.63,78.98,97.71,80.31,80.31
EX23_Ariana_2025_09,Ariana,Ariana,Nord-Est,2025,9,2025-09-15,36.900289,10.184697,605549.31,4084466.46,1800,86.0,28.59,29.79,63.33,56.7,74.88,94.96,100.0,94.0,données du projet,86.55,99.58,87.43,65.96,86.06,91.18666666666667,82.21499999999999,68.07,66.77,66.77
EX23_Beja_2017_01,Beja,Beja,Nord-Ouest,2017,1,2017-01-15,36.727824,9.190696,517027.64,4064696.67,125,42.0,12.48,62.96,77.82,55.16,37.78,50.61,7.92,7.44,données du projet,14.28,20.08,21.66,36.04,15.76,18.67333333333333,28.343333333333334,12.35,20.85,20.85
EX23_Beja_2017_02,Beja,Beja,Nord-Ouest,2017,2,2017-02-15,36.71181,9.158609,514165.51,4062914.98,125,42.0,15.32,62.41,70.07,53.84,22.95,60.18,12.88,9.57,données du projet,7.44,14.28,20.08,42.03,10.87,13.93333333333333,23.576666666666668,15.41,9.55,9.55
EX23_Beja_2017_03,Beja,Beja,Nord-Ouest,2017,3,2017-03-15,36.694493,9.163811,514633.38,4060994.82,125,42.0,15.65,44.83,62.15,50.3,48.3,56.94,15.52,18.38,données du projet,9.57,7.44,14.28,35.97,8.01,10.429999999999994,18.166666666666668,14.77,22.49,22.49
EX23_Beja_2017_04,Beja,Beja,Nord-Ouest,2017,4,2017-04-15,36.735134,9.15425,513772.03,4065501.71,125,42.0,21.68,44.89,58.91,41.69,69.12,55.66,11.95,15.38,données du projet,18.38,9.57,7.44,21.66,5.42,11.796666666666662,15.235,25.52,28.09,28.09
EX23_Beja_2017_05,Beja,Beja,Nord-Ouest,2017,5,2017-05-15,36.681516,9.184365,516472.2,4059558.72,125,42.0,27.15,22.54,58.38,39.89,83.76,71.7,12.14,13.34,données du projet,15.38,18.38,9.57,20.08,14.85,14.443333333333328,14.188333333333333,37.6,36.81,36.81
EX23_Beja_2017_06,Beja,Beja,Nord-Ouest,2017,6,2017-06-15,36.736855,9.202361,518067.12,4065700.59,125,42.0,31.69,21.28,43.29,19.49,99.47,73.9,39.79,30.79,données du projet,13.34,15.38,18.38,14.28,25.48,15.699999999999996,13.065,37.61,41.29,41.29
EX23_Beja_2017_07,Beja,Beja,Nord-Ouest,2017,7,2017-07-15,36.695005,9.179659,516048.97,4061054.18,125,42.0,33.79,12.04,38.09,21.24,99.86,65.42,49.02,42.64,données du projet,30.79,13.34,15.38,7.44,36.04,19.836666666666662,15.816666666666665,28.35,33.32,33.32
EX23_Beja_2017_08,Beja,Beja,Nord-Ouest,2017,8,2017-08-15,36.747628,9.140277,512522.46,4066885.65,125,42.0,33.31,28.6,50.21,35.72,91.3,69.98,36.58,35.39,données du projet,42.64,30.79,13.34,9.57,42.03,28.92333333333333,21.683333333333334,51.05,22.47,22.47
EX23_Beja_2017_09,Beja,Beja,Nord-Ouest,2017,9,2017-09-15,36.735733,9.198479,517720.83,4065575.35,125,42.0,26.51,19.77,58.28,30.15,85.23,68.51,47.71,42.12,données du projet,35.39,42.64,30.79,18.38,35.97,36.27333333333333,25.986666666666668,33.24,8.02,8.02
EX23_Beja_2017_10,Beja,Beja,Nord-Ouest,2017,10,2017-10-15,36.688145,9.144504,512909.68,4060287.92,125,42.0,19.59,30.78,64.56,56.42,47.53,61.94,11.7,22.19,données du projet,42.12,35.39,42.64,15.38,21.66,40.05,29.94333333333333,0.0,4.58,4.58
EX23_Beja_2017_11,Beja,Beja,Nord-Ouest,2017,11,2017-11-15,36.742296,9.1378,512302.2,4066293.94,125,42.0,16.73,53.01,76.08,53.9,35.28,59.15,2.81,8.73,données du projet,22.19,42.12,35.39,13.34,20.08,33.23333333333333,31.078333333333333,14.55,8.08,8.08
EX23_Beja_2017_12,Beja,Beja,Nord-Ouest,2017,12,2017-12-15,36.679957,9.168017,515011.94,4059383.1,125,42.0,12.67,85.83,74.29,53.24,41.0,52.91,4.6,2.33,données du projet,8.73,22.19,42.12,30.79,14.28,24.346666666666664,30.310000000000002,0.0,11.35,11.35
EX23_Beja_2018_01,Beja,Beja,Nord-Ouest,2018,1,2018-01-15,36.67105,9.222235,519858.45,4058404.89,125,42.0,11.17,52.07,76.2,60.85,39.91,53.3,6.81,8.97,données du projet,2.33,8.73,22.19,42.64,7.44,11.08333333333333,25.566666666666663,23.8,12.09,12.09
EX23_Beja_2018_02,Beja,Beja,Nord-Ouest,2018,2,2018-02-15,36.754115,9.253661,522642.23,4067626.12,125,42.0,13.43,60.25,73.45,46.2,33.24,55.28,19.71,17.66,données du projet,8.97,2.33,8.73,35.39,9.57,6.676666666666665,19.955000000000002,15.27,14.47,14.47
EX23_Beja_2018_03,Beja,Beja,Nord-Ouest,2018,3,2018-03-15,36.627694,9.199723,517856.83,4053591.09,125,42.0,17.59,43.97,68.6,38.87,49.53,69.14,4.29,10.98,données du projet,17.66,8.97,2.33,42.12,18.38,9.65333333333333,17.0,6.76,21.87,21.87
EX23_Beja_2018_04,Beja,Beja,Nord-Ouest,2018,4,2018-04-15,36.763078,9.143008,512763.69,4068599.92,125,42.0,24.37,40.53,65.69,34.11,67.27,58.58,10.06,12.24,données du projet,10.98,17.66,8.97,22.19,15.38,12.536666666666667,11.81,19.32,33.97,33.97
EX23_Beja_2018_05,Beja,Beja,Nord-Ouest,2018,5,2018-05-15,36.679343,9.203085,518145.27,4059320.97,125,42.0,28.05,11.23,57.02,29.51,76.34,71.9,20.95,17.58,données du projet,12.24,10.98,17.66,8.73,13.34,13.626666666666665,10.151666666666667,40.36,36.21,36.21
EX23_Beja_2018_06,Beja,Beja,Nord-Ouest,2018,6,2018-06-15,36.745833,9.144351,512886.45,4066687.14,125,42.0,27.91,12.66,48.48,27.18,87.53,74.55,42.45,38.17,données du projet,17.58,12.24,10.98,2.33,30.79,13.6,11.626666666666665,20.01,35.24,35.24
EX23_Beja_2018_07,Beja,Beja,Nord-Ouest,2018,7,2018-07-15,36.765924,9.169159,515097.13,4068919.45,125,42.0,29.43,38.58,42.84,22.1,91.67,61.01,33.73,33.56,données du projet,38.17,17.58,12.24,8.97,42.64,22.66333333333333,17.599999999999998,38.72,30.01,30.01
EX23_Beja_2018_08,Beja,Beja,Nord-Ouest,2018,8,2018-08-15,36.711916,9.226118,520194.72,4062938.83,125,42.0,31.26,18.53,39.44,15.81,95.27,67.45,34.96,36.11,données du projet,33.56,38.17,17.58,17.66,35.39,29.77,21.698333333333334,40.09,29.94,29.94
EX23_Beja_2018_09,Beja,Beja,Nord-Ouest,2018,9,2018-09-15,36.728819,9.168439,515040.07,4064803.34,125,42.0,28.37,16.26,52.68,28.28,85.1,61.72,38.36,34.98,données du projet,36.11,33.56,38.17,10.98,42.12,35.946666666666665,24.773333333333337,30.68,33.85,33.85
EX23_Beja_2018_10,Beja,Beja,Nord-Ouest,2018,10,2018-10-15,36.681119,9.170315,515217.04,4059512.35,125,42.0,18.6,45.44,62.79,43.05,60.54,65.07,21.13,26.69,données du projet,34.98,36.11,33.56,12.24,22.19,34.88333333333333,28.77333333333333,12.88,19.17,19.17
EX23_Beja_2018_11,Beja,Beja,Nord-Ouest,2018,11,2018-11-15,36.736215,9.188912,516866.55,4065627.14,125,42.0,13.6,45.85,76.95,45.22,47.84,56.47,26.72,25.77,données du projet,26.69,34.98,36.11,17.58,8.73,32.59333333333333,31.18166666666667,12.79,19.12,19.12
EX23_Beja_2018_12,Beja,Beja,Nord-Ouest,2018,12,2018-12-15,36.666249,9.183151,516367.01,4057864.96,125,42.0,15.54,41.09,77.14,60.08,44.16,64.39,9.55,20.12,données du projet,25.77,26.69,34.98,38.17,2.33,29.146666666666665,32.54666666666667,12.57,20.62,20.62
EX23_Beja_2019_01,Beja,Beja,Nord-Ouest,2019,1,2019-01-15,36.760298,9.14857,513260.58,4068292.28,125,42.0,11.3,59.56,80.91,54.24,40.66,64.53,12.78,11.41,données du projet,20.12,25.77,26.69,33.56,8.97,24.19333333333333,29.538333333333338,24.71,13.07,13.07
EX23_Beja_2019_02,Beja,Beja,Nord-Ouest,2019,2,2019-02-15,36.704289,9.182739,516322.12,4062084.58,125,42.0,16.64,39.81,72.88,58.86,45.52,49.67,25.68,16.52,données du projet,11.41,20.12,25.77,36.11,17.66,19.099999999999998,25.846666666666668,8.23,18.58,18.58
EX23_Beja_2019_03,Beja,Beja,Nord-Ouest,2019,3,2019-03-15,36.68645,9.170354,515219.41,4060103.73,125,42.0,18.57,33.45,71.31,44.41,37.0,58.52,32.01,28.16,données du projet,16.52,11.41,20.12,34.98,10.98,16.016666666666666,22.581666666666663,0.0,9.53,9.53
EX23_Beja_2019_04,Beja,Beja,Nord-Ouest,2019,4,2019-04-15,36.755277,9.205003,518298.68,4067744.55,125,42.0,23.96,18.0,69.17,37.44,64.7,67.0,6.1,9.27,données du projet,28.16,16.52,11.41,26.69,12.24,18.696666666666662,21.445000000000004,23.21,24.32,24.32
EX23_Beja_2019_05,Beja,Beja,Nord-Ouest,2019,5,2019-05-15,36.740097,9.163055,514557.19,4066053.56,125,42.0,26.26,22.5,60.19,38.36,85.9,68.61,5.6,7.2,données du projet,9.27,28.16,16.52,25.77,17.58,17.98333333333333,18.541666666666668,16.6,36.5,36.5
EX23_Beja_2019_06,Beja,Beja,Nord-Ouest,2019,6,2019-06-15,36.745258,9.187349,516725.04,4066630.02,125,42.0,30.02,17.9,45.73,28.58,89.84,61.56,28.99,22.88,données du projet,7.2,9.27,28.16,20.12,38.17,14.876666666666665,15.446666666666665,49.14,33.83,33.83
EX23_Beja_2019_07,Beja,Beja,Nord-Ouest,2019,7,2019-07-15,36.708371,9.213425,519061.96,4062542.98,125,42.0,32.19,14.78,39.09,26.59,99.85,72.05,40.6,34.42,données du projet,22.88,7.2,9.27,11.41,33.56,13.116666666666665,15.906666666666666,50.06,34.48,34.48
EX23_Beja_2019_08,Beja,Beja,Nord-Ouest,2019,8,2019-08-15,36.759278,9.180192,516083.18,4068184.02,125,42.0,31.99,8.37,43.25,31.05,100.0,72.79,44.05,39.78,données du projet,34.42,22.88,7.2,16.52,36.11,21.5,19.741666666666667,30.87,21.27,21.27
EX23_Beja_2019_09,Beja,Beja,Nord-Ouest,2019,9,2019-09-15,36.709629,9.15962,514256.21,4062673.25,125,42.0,27.54,21.0,57.49,31.74,80.25,67.06,38.02,35.55,données du projet,39.78,34.42,22.88,28.16,34.98,32.36,23.61833333333333,37.95,21.76,21.76
EX23_Beja_2019_10,Beja,Beja,Nord-Ouest,2019,10,2019-10-15,36.766159,9.197893,517661.53,4068950.42,125,42.0,19.28,26.27,66.83,38.57,59.65,61.45,16.94,22.15,données du projet,35.55,39.78,34.42,9.27,26.69,36.583333333333336,24.849999999999998,25.67,16.01,16.01
EX23_Beja_2019_11,Beja,Beja,Nord-Ouest,2019,11,2019-11-15,36.719236,9.162708,514530.15,4063739.41,125,42.0,18.07,63.29,61.41,55.81,44.64,57.72,11.36,17.02,données du projet,22.15,35.55,39.78,7.2,25.77,32.49333333333333,26.996666666666666,22.29,17.98,17.98
EX23_Beja_2019_12,Beja,Beja,Nord-Ouest,2019,12,2019-12-15,36.729841,9.132731,511851.5,4064911.62,125,42.0,13.73,50.46,78.1,58.13,40.5,55.02,22.48,20.81,données du projet,17.02,22.15,35.55,22.88,20.12,24.906666666666666,28.63333333333333,0.0,16.94,16.94
EX23_Beja_2020_01,Beja,Beja,Nord-Ouest,2020,1,2020-01-15,36.708925,9.170006,515183.92,4062596.73,125,42.0,14.29,55.4,80.43,52.5,32.43,44.11,17.24,17.14,données du projet,20.81,17.02,22.15,34.42,11.41,19.993333333333332,28.28833333333333,22.22,15.59,15.59
EX23_Beja_2020_02,Beja,Beja,Nord-Ouest,2020,2,2020-02-15,36.733728,9.185621,516573.27,4065350.71,125,42.0,13.81,66.05,74.69,52.46,37.46,61.04,19.59,18.81,données du projet,17.14,20.81,17.02,39.78,16.52,18.323333333333334,25.408333333333335,11.94,21.03,21.03
EX23_Beja_2020_03,Beja,Beja,Nord-Ouest,2020,3,2020-03-15,36.769701,9.175189,515634.51,4069339.39,125,42.0,16.78,71.83,70.13,40.06,49.5,52.65,19.08,18.96,données du projet,18.81,17.14,20.81,35.55,28.16,18.92,21.91333333333333,21.57,23.85,23.85
EX23_Beja_2020_04,Beja,Beja,Nord-Ouest,2020,4,2020-04-15,36.770411,9.202971,518113.75,4069423.07,125,42.0,22.68,31.35,59.38,43.2,65.05,41.06,28.86,26.87,données du projet,18.96,18.81,17.14,22.15,9.27,18.30333333333333,19.148333333333333,16.92,35.71,35.71
EX23_Beja_2020_05,Beja,Beja,Nord-Ouest,2020,5,2020-05-15,36.686526,9.211666,518910.28,4060119.43,125,42.0,26.16,15.63,50.15,32.36,100.0,60.58,0.0,11.25,données du projet,26.87,18.96,18.81,17.02,7.2,21.546666666666667,19.935000000000002,29.91,39.86,39.86
EX23_Beja_2020_06,Beja,Beja,Nord-Ouest,2020,6,2020-06-15,36.666716,9.154986,513850.0,4057912.31,125,42.0,30.0,8.9,48.67,19.5,81.7,61.37,40.1,35.35,données du projet,11.25,26.87,18.96,20.81,22.88,19.026666666666667,18.973333333333333,33.34,43.07,43.07
EX23_Beja_2020_07,Beja,Beja,Nord-Ouest,2020,7,2020-07-15,36.765942,9.16797,514991.02,4068921.24,125,42.0,31.69,16.22,51.51,33.32,95.62,78.32,42.52,44.72,données du projet,35.35,11.25,26.87,17.14,34.42,24.49,21.396666666666665,66.08,34.89,34.89
EX23_Beja_2020_08,Beja,Beja,Nord-Ouest,2020,8,2020-08-15,36.685608,9.211929,518933.98,4060017.68,125,42.0,30.07,54.53,49.81,28.66,100.0,68.41,54.09,50.76,données du projet,44.72,35.35,11.25,18.81,39.78,30.439999999999998,25.993333333333336,35.88,18.45,18.45
EX23_Beja_2020_09,Beja,Beja,Nord-Ouest,2020,9,2020-09-15,36.719959,9.184765,516499.8,4063823.17,125,42.0,24.49,19.0,49.1,31.9,71.02,77.26,30.72,36.42,données du projet,50.76,44.72,35.35,18.96,35.55,43.60999999999999,31.31833333333333,18.38,12.89,12.89
EX23_Beja_2020_10,Beja,Beja,Nord-Ouest,2020,10,2020-10-15,36.713574,9.163519,514603.66,4063111.4,125,42.0,18.66,29.61,67.33,46.95,65.68,55.0,6.57,15.25,données du projet,36.42,50.76,44.72,26.87,22.15,43.96666666666667,34.22833333333333,18.48,13.76,13.76
EX23_Beja_2020_11,Beja,Beja,Nord-Ouest,2020,11,2020-11-15,36.674888,9.194029,517337.2,4058825.15,125,42.0,16.85,55.58,67.36,49.21,45.94,49.96,6.92,9.86,données du projet,15.25,36.42,50.76,11.25,17.02,34.14333333333334,32.291666666666664,18.01,15.93,15.93
EX23_Beja_2020_12,Beja,Beja,Nord-Ouest,2020,12,2020-12-15,36.709686,9.223313,519944.78,4062690.95,125,42.0,13.51,39.06,73.53,49.95,36.39,59.3,23.67,18.23,données du projet,9.86,15.25,36.42,35.35,20.81,20.51,32.059999999999995,16.91,15.97,15.97
EX23_Beja_2021_01,Beja,Beja,Nord-Ouest,2021,1,2021-01-15,36.680724,9.19723,517621.9,4059473.16,125,42.0,12.43,41.0,87.83,53.11,30.32,62.47,10.39,11.63,données du projet,18.23,9.86,15.25,44.72,17.14,14.446666666666667,29.206666666666667,13.01,11.02,11.02
EX23_Beja_2021_02,Beja,Beja,Nord-Ouest,2021,2,2021-02-15,36.698024,9.154648,513814.22,4061385.16,125,42.0,14.35,42.79,73.17,50.2,41.16,52.36,14.71,13.47,données du projet,11.63,18.23,9.86,50.76,18.81,13.24,23.691666666666666,0.0,11.25,11.25
EX23_Beja_2021_03,Beja,Beja,Nord-Ouest,2021,3,2021-03-15,36.746309,9.160228,514303.66,4066742.17,125,42.0,16.28,47.68,67.42,48.03,40.97,45.87,20.33,18.29,données du projet,13.47,11.63,18.23,36.42,18.96,14.443333333333333,17.47666666666667,20.48,12.35,12.35
EX23_Beja_2021_04,Beja,Beja,Nord-Ouest,2021,4,2021-04-15,36.70357,9.154297,513781.88,4062000.34,125,42.0,22.01,38.42,62.64,31.29,62.75,61.43,9.76,11.61,données du projet,18.29,13.47,11.63,15.25,26.87,14.463333333333333,14.454999999999998,15.51,21.83,21.83
EX23_Beja_2021_05,Beja,Beja,Nord-Ouest,2021,5,2021-05-15,36.75177,9.177728,515864.76,4067350.72,125,42.0,24.98,24.96,55.56,41.61,85.98,67.43,1.8,6.27,données du projet,11.61,18.29,13.47,9.86,11.25,14.456666666666665,13.848333333333331,2.07,31.25,31.25
EX23_Beja_2021_06,Beja,Beja,Nord-Ouest,2021,6,2021-06-15,36.701428,9.166536,514875.43,4061764.56,125,42.0,30.14,14.37,51.8,25.46,96.49,77.69,36.42,25.42,données du projet,6.27,11.61,18.29,18.23,35.35,12.056666666666667,13.25,34.87,40.58,40.58
EX23_Beja_2021_07,Beja,Beja,Nord-Ouest,2021,7,2021-07-15,36.757096,9.188865,516857.73,4067943.45,125,42.0,32.94,68.39,35.53,22.11,100.0,78.37,40.42,34.43,données du projet,25.42,6.27,11.61,11.63,44.72,14.433333333333332,14.448333333333332,36.41,39.31,39.31
EX23_Beja_2021_08,Beja,Beja,Nord-Ouest,2021,8,2021-08-15,36.694819,9.16187,514459.89,4061030.76,125,42.0,32.01,20.27,49.08,30.29,86.94,66.54,42.02,41.69,données du projet,34.43,25.42,6.27,13.47,50.76,22.040000000000003,18.24833333333333,45.97,30.88,30.88
EX23_Beja_2021_09,Beja,Beja,Nord-Ouest,2021,9,2021-09-15,36.735563,9.209909,518741.34,4065558.73,125,42.0,27.29,18.8,51.47,25.91,83.56,72.47,58.34,55.15,données du projet,41.69,34.43,25.42,18.29,36.42,33.84666666666667,22.951666666666664,19.04,17.26,17.26
EX23_Beja_2021_10,Beja,Beja,Nord-Ouest,2021,10,2021-10-15,36.715779,9.265168,523681.14,4063376.28,125,42.0,21.84,55.45,65.59,44.61,59.16,52.6,5.72,19.87,données du projet,55.15,41.69,34.43,11.61,15.25,43.75666666666667,29.095,9.11,17.58,17.58
EX23_Beja_2021_11,Beja,Beja,Nord-Ouest,2021,11,2021-11-15,36.719309,9.128968,511517.14,4063742.95,125,42.0,14.48,43.36,67.78,46.29,46.66,51.5,18.34,17.71,données du projet,19.87,55.15,41.69,6.27,9.86,38.90333333333333,30.471666666666664,11.01,11.78,11.78
EX23_Beja_2021_12,Beja,Beja,Nord-Ouest,2021,12,2021-12-15,36.725841,9.212761,518998.37,4064480.8,125,42.0,10.33,38.55,74.19,55.67,28.7,61.64,14.77,14.74,données du projet,17.71,19.87,55.15,25.42,18.23,30.91,32.37833333333334,39.18,9.85,9.85
EX23_Beja_2022_01,Beja,Beja,Nord-Ouest,2022,1,2022-01-15,36.696286,9.193086,517248.17,4061198.57,125,42.0,14.21,54.86,79.01,53.33,32.19,54.49,18.92,14.05,données du projet,14.74,17.71,19.87,34.43,11.63,17.44,30.598333333333333,14.66,10.12,10.12
EX23_Beja_2022_02,Beja,Beja,Nord-Ouest,2022,2,2022-02-15,36.650494,9.225783,520180.83,4056125.46,125,42.0,13.1,80.51,75.01,59.11,28.07,59.93,0.0,3.87,données du projet,14.05,14.74,17.71,41.69,13.47,15.500000000000002,27.201666666666668,0.78,9.63,9.63
EX23_Beja_2022_03,Beja,Beja,Nord-Ouest,2022,3,2022-03-15,36.737963,9.154823,513822.66,4065815.58,125,42.0,23.28,58.47,68.12,43.98,42.08,68.9,10.41,7.93,données du projet,3.87,14.05,14.74,55.15,18.29,10.886666666666668,20.898333333333333,23.55,25.51,25.51
EX23_Beja_2022_04,Beja,Beja,Nord-Ouest,2022,4,2022-04-15,36.791321,9.116765,510417.61,4071729.69,125,42.0,23.41,42.89,67.73,34.2,69.94,64.45,21.29,19.45,données du projet,7.93,3.87,14.05,19.87,11.61,8.616666666666665,13.028333333333336,24.68,31.28,31.28
EX23_Beja_2022_05,Beja,Beja,Nord-Ouest,2022,5,2022-05-15,36.71948,9.172013,515361.07,4063767.85,125,42.0,25.6,37.19,54.37,34.74,75.21,72.52,11.75,11.5,données du projet,19.45,7.93,3.87,17.71,6.27,10.416666666666666,12.958333333333334,58.51,45.25,45.25
EX23_Beja_2022_06,Beja,Beja,Nord-Ouest,2022,6,2022-06-15,36.697367,9.147351,513162.47,4061311.23,125,42.0,30.49,48.34,46.66,28.17,87.82,76.45,61.1,50.25,données du projet,11.5,19.45,7.93,14.74,25.42,12.959999999999999,11.923333333333332,37.2,44.33,44.33
EX23_Beja_2022_07,Beja,Beja,Nord-Ouest,2022,7,2022-07-15,36.766047,9.179139,515987.77,4068934.72,125,42.0,33.44,13.9,45.84,20.13,100.0,78.41,37.78,39.63,données du projet,50.25,11.5,19.45,14.05,34.43,27.066666666666663,17.841666666666665,33.92,37.6,37.6
EX23_Beja_2022_08,Beja,Beja,Nord-Ouest,2022,8,2022-08-15,36.753018,9.174267,515555.6,4067488.63,125,42.0,30.44,12.43,51.15,27.98,100.0,70.19,36.95,37.22,données du projet,39.63,50.25,11.5,3.87,41.69,33.79333333333333,22.105,39.54,33.17,33.17
EX23_Beja_2022_09,Beja,Beja,Nord-Ouest,2022,9,2022-09-15,36.732012,9.204806,518286.58,4065163.8,125,42.0,26.37,15.23,51.96,34.23,78.9,69.02,42.2,45.58,données du projet,37.22,39.63,50.25,7.93,55.15,42.36666666666667,27.66333333333333,30.58,16.53,16.53
EX23_Beja_2022_10,Beja,Beja,Nord-Ouest,2022,10,2022-10-15,36.677967,9.202751,518115.76,4059168.36,125,42.0,22.23,57.5,66.68,38.48,61.25,64.12,18.83,28.3,données du projet,45.58,37.22,39.63,19.45,19.87,40.809999999999995,33.93833333333333,5.28,10.63,10.63
